"","Store","Revenue"
"933","Store C",4953.07919985633
"934","Store C",5008.51099948433
"935","Store C",5005.05865403535
"936","Store C",5222.63639485097
"937","Store C",5000.51615305507
"938","Store C",4717.33738581313
"939","Store C",5566.18900113283
"940","Store C",5538.73011534507
"941","Store C",5068.14021731408
"942","Store C",4987.63645671149
"943","Store C",5742.31103777308
"944","Store C",6048.03397292028
"945","Store C",5192.71072491959
"946","Store C",5681.32707301511
"947","Store C",5786.9819249566
"948","Store C",5142.67528174951
"949","Store C",5145.13334040467
"950","Store C",5289.10227484083
"951","Store C",5774.34208875951
"952","Store C",5777.7793207513
"953","Store C",5813.74577395264
"954","Store C",5008.78151326009
"955","Store C",5294.82660360494
"956","Store C",5472.00832476303
"957","Store C",5137.59458811652
"958","Store C",5412.74305337237
"959","Store C",5064.12598535712
"960","Store C",5376.27625074242
"961","Store C",5273.64517639561
"962","Store C",5676.73114543896
"963","Store C",5304.7201320805
"964","Store C",5957.01988998951
"965","Store C",5412.64573100483
"966","Store C",5478.68926405592
"967","Store C",5122.37831738118
"968","Store C",5250.68715174084
"969","Store C",5349.92532758759
"970","Store C",5920.54744310662
"971","Store C",5731.85673464554
"972","Store C",4889.47234636929
"973","Store C",5109.81180474465
"974","Store C",5114.97801943384
"975","Store C",5116.90704128561
"976","Store C",5306.93046386404
"977","Store C",5274.13409657813
"978","Store C",5170.68677938716
"979","Store C",5284.22083695655
"980","Store C",4899.01336661323
"981","Store C",5085.46506311244
"982","Store C",5979.23481029662
"983","Store C",5803.64125985309
"984","Store C",5349.5968001191
"985","Store C",5177.47765602219
"986","Store C",4944.85649086313
"987","Store C",4840.60543707627
"988","Store C",5308.37989330317
"989","Store C",5412.82391444479
"990","Store C",4911.87934520483
"991","Store C",5879.47069215295
"992","Store C",4961.62331364191
"993","Store C",5795.46201022914
"994","Store C",5204.01515004992
"995","Store C",5523.75614525027
"996","Store C",5650.73420663496
"997","Store C",5011.38760390688
"998","Store C",5242.09400641326
"999","Store C",5153.93273127124
"1000","Store C",4577.42980479952
"1001","Store C",4830.67770422672
"1002","Store C",4877.98673859794
"1003","Store C",5500.67245172038
"1004","Store C",5399.90940020494
"1005","Store C",5173.3611966554
"1006","Store C",5402.44567331602
"1007","Store C",5349.3303387533
"1008","Store C",5261.01094653976
"1009","Store C",5272.40698122278
"1010","Store C",4723.07544409244
"1011","Store C",5411.12276406821
"1012","Store C",5714.04370951092
"1013","Store C",5532.03660011038
"1014","Store C",5216.61082761943
"1015","Store C",5230.62383605916
"1016","Store C",5032.17083414935
"1017","Store C",5685.6445334591
"1018","Store C",5157.21851610171
"1019","Store C",5437.3306549559
"1020","Store C",5281.7165722234
"1021","Store C",5131.7842696372
"1022","Store C",5395.70687243932
"1023","Store C",5126.54205393004
"1024","Store C",5064.94595503076
"1025","Store C",5205.71694325699
"1026","Store C",5497.89260015967
"1027","Store C",5021.15520912265
"1028","Store C",5064.14970532508
"1029","Store C",5124.72051794367
"1030","Store C",5196.27657223404
"1031","Store C",5087.67080478675
"1032","Store C",4882.85044497824
"1033","Store C",5547.28712328623
"1034","Store C",5052.60304304511
"1035","Store C",5565.31468340294
"1036","Store C",5605.83006098568
"1037","Store C",5339.45039996601
"1038","Store C",6197.09550945694
"1039","Store C",5194.97088386041
"1040","Store C",4977.53997686173
"1041","Store C",5026.78148001037
"1042","Store C",4918.40085076834
"1043","Store C",5785.66747441019
"1044","Store C",5831.74670655499
"1045","Store C",6033.45775813355
"1046","Store C",5232.42379079972
"1047","Store C",5791.31206016329
"1048","Store C",4990.57283466956
"1049","Store C",4896.73612647882
"1050","Store C",5277.47130123504
"1051","Store C",5322.90896832032
"1052","Store C",5082.04490432361
"1053","Store C",4928.66781593678
"1054","Store C",5739.74821461764
"1055","Store C",5492.11990530317
"1056","Store C",5665.20385143147
"1057","Store C",5767.55210917764
"1058","Store C",4926.86930678444
"1059","Store C",5355.67121819009
"1060","Store C",5116.53285647392
"1061","Store C",5223.40967037273
"1062","Store C",5987.97732042702
"1063","Store C",5065.39513815774
"1064","Store C",5479.13781682042
"1065","Store C",5199.57292964353
"1066","Store C",5652.20587581038
"1067","Store C",5584.83553220303
"1068","Store C",4746.46256484196
"1069","Store C",5152.57730054592
"1070","Store C",5381.22975138651
"1071","Store C",5102.51126901856
"1072","Store C",5339.37119321701
"1073","Store C",5111.02807788453
"1074","Store C",5390.70670048052
"1075","Store C",5062.91652316646
"1076","Store C",5671.04646397064
"1077","Store C",5345.75178020175
"1078","Store C",5549.36546655752
"1079","Store C",5018.12970962521
"1080","Store C",5119.50339929307
"1081","Store C",5196.32217173547
"1082","Store C",5418.97432931029
"1083","Store C",5545.27368126203
"1084","Store C",5223.81931348316
"1085","Store C",4515.86287673492
"1086","Store C",5735.72253535179
"1087","Store C",5667.80400818658
"1088","Store C",4931.56721499825
"1089","Store C",5152.00061311215
"1090","Store C",5978.62211261904
"1091","Store C",5358.78935862281
"1092","Store C",5211.27895887027
"1093","Store C",5591.85285622258
"1094","Store C",5441.02174620931
"1095","Store C",5101.00647697199
