"","Store","Revenue"
"933","Store C",4842.50043148451
"934","Store C",4399.63281347898
"935","Store C",4877.91351844837
"936","Store C",3672.32377921757
"937","Store C",5146.26143728451
"938","Store C",4936.20789728341
"939","Store C",4532.90862046648
"940","Store C",4475.24883378657
"941","Store C",4953.64035916049
"942","Store C",4994.11160053434
"943","Store C",4591.02985321338
"944","Store C",4833.65686891703
"945","Store C",4298.67150383323
"946","Store C",4843.05084568693
"947","Store C",4415.86374396197
"948","Store C",4956.00484784186
"949","Store C",5442.03311625239
"950","Store C",4800.61411006643
"951","Store C",4990.70558938903
"952","Store C",5093.51653130439
"953","Store C",4490.2410982401
"954","Store C",4740.37394989908
"955","Store C",4389.68309298579
"956","Store C",4681.36794469044
"957","Store C",4832.43973263626
"958","Store C",4669.19028893012
"959","Store C",4507.06336638695
"960","Store C",4396.85099338402
"961","Store C",5131.47236905958
"962","Store C",4215.97831371881
"963","Store C",4903.36690747672
"964","Store C",5041.49005857061
"965","Store C",4871.01623785252
"966","Store C",5058.88451884443
"967","Store C",3712.17882335608
"968","Store C",4784.32307282768
"969","Store C",5076.43828258564
"970","Store C",5204.96998930365
"971","Store C",4739.72036586339
"972","Store C",4746.77855533485
"973","Store C",4787.73271664597
"974","Store C",4298.43768470738
"975","Store C",4959.64305724592
"976","Store C",4610.88753330179
"977","Store C",4650.65546203494
"978","Store C",4385.2739218284
"979","Store C",4565.19812847272
"980","Store C",4619.25331041604
"981","Store C",4735.28326865
"982","Store C",4445.27532885593
"983","Store C",4956.78442883714
"984","Store C",4299.00378974247
"985","Store C",5018.74572912284
"986","Store C",4806.33164737139
"987","Store C",4507.13265937898
"988","Store C",4578.69921513077
"989","Store C",4374.81577967599
"990","Store C",5316.08469734805
"991","Store C",4527.49224704027
"992","Store C",4876.13685302092
"993","Store C",4678.10370057128
"994","Store C",4203.38322108609
"995","Store C",4583.25322055193
"996","Store C",5042.65755187191
"997","Store C",4049.226583338
"998","Store C",4701.24143459282
"999","Store C",4188.02191027342
"1000","Store C",4257.16998681122
"1001","Store C",4535.45779243328
"1002","Store C",4680.30016336579
"1003","Store C",4885.45234868905
"1004","Store C",4774.63596310079
"1005","Store C",4104.65774025193
"1006","Store C",4522.09249962391
"1007","Store C",4508.47656654052
"1008","Store C",4771.9391076227
"1009","Store C",4668.06572508916
"1010","Store C",4166.99358145927
"1011","Store C",5043.45761645805
"1012","Store C",5064.04512983894
"1013","Store C",5421.27779949782
"1014","Store C",4951.94272177411
"1015","Store C",4122.25149751674
"1016","Store C",4714.59692968327
"1017","Store C",4554.58894993697
"1018","Store C",5088.26607072321
"1019","Store C",5044.08622641705
"1020","Store C",4254.44865462957
"1021","Store C",4816.69977949924
"1022","Store C",4810.72452626429
"1023","Store C",4573.50483985743
"1024","Store C",4694.90662302845
"1025","Store C",4837.6536844538
"1026","Store C",4405.0975645335
"1027","Store C",5124.77689559387
"1028","Store C",5409.82598611598
"1029","Store C",5168.96411973005
"1030","Store C",4972.32471370987
"1031","Store C",4340.12348956603
"1032","Store C",5005.49908989883
"1033","Store C",4629.70034740603
"1034","Store C",4609.65514045612
"1035","Store C",5070.8226013418
"1036","Store C",4083.34810818392
"1037","Store C",4798.29576290317
"1038","Store C",4627.35842587754
"1039","Store C",4588.18164840636
"1040","Store C",5363.41924305732
"1041","Store C",4906.08409612965
"1042","Store C",4973.16251239869
"1043","Store C",4935.17121579582
"1044","Store C",4621.92500884049
"1045","Store C",4861.10305428253
"1046","Store C",4472.31913762413
"1047","Store C",4231.94517240377
"1048","Store C",4826.9634982709
"1049","Store C",4325.69345746027
"1050","Store C",5108.76552657731
"1051","Store C",4586.57978272842
"1052","Store C",4716.66264700484
"1053","Store C",5091.10828636699
"1054","Store C",4085.17980901352
"1055","Store C",5249.70446247151
"1056","Store C",5026.4303162184
"1057","Store C",4871.94453768258
"1058","Store C",4284.86075644674
"1059","Store C",5296.82673898455
"1060","Store C",4720.06287080492
"1061","Store C",4603.66239366643
"1062","Store C",4440.74072587298
"1063","Store C",4433.1099349375
"1064","Store C",4948.47913943993
"1065","Store C",4017.23554777045
"1066","Store C",5092.22510443195
"1067","Store C",4546.53620070164
"1068","Store C",4437.76328423055
"1069","Store C",4455.49086725241
"1070","Store C",5264.5107546851
"1071","Store C",4995.31759077811
"1072","Store C",4941.33964665813
"1073","Store C",4797.94540877997
"1074","Store C",4826.85284867527
"1075","Store C",4563.75904003097
"1076","Store C",4892.18107339956
"1077","Store C",4909.90557752559
"1078","Store C",4615.18113515097
"1079","Store C",4894.08318032588
"1080","Store C",4702.17169418852
"1081","Store C",4384.28413130684
"1082","Store C",4520.65008455561
"1083","Store C",4810.44393405223
"1084","Store C",5064.52047808414
"1085","Store C",4711.03802172055
"1086","Store C",5135.33991996977
"1087","Store C",4113.82231532034
"1088","Store C",4626.82990958873
"1089","Store C",4919.53949270174
"1090","Store C",4616.38518731851
"1091","Store C",5097.58059605743
"1092","Store C",5017.85377682166
"1093","Store C",4806.68811703739
"1094","Store C",4817.95280270737
"1095","Store C",4626.73123374208
